id;type;year;species;RU_index;rid;Living_cohorts;averageHeight;averageAge;avgDeltaHPot;avgDeltaHRealized;added;addedVegetative;died;recruited;refRatio;carbonLiving;carbonGain
77;128;73;Pico;77;78;555;1.5931545495986938;15.92792797088623;0.4928542673587799;0.1383989006280899;24;0;25;6;0.75;889.4583542753121;1922.7369805851565
76;128;73;Pima;76;77;1246;1.8672504425048828;37.08908462524414;0.18612328171730042;0.048362310975790024;0;0;27;21;0.5;2339.9987559885835;2111.9103924715223
76;128;73;Pico;76;77;560;1.6606653928756714;16.264286041259766;0.5015199780464172;0.13737323880195618;40;0;22;22;0.75;1061.4674571243445;1831.0956710760029
75;128;73;Pico;75;76;581;1.574242353439331;16.394147872924805;0.4928912818431854;0.13282276690006256;38;0;14;20;0.75;1022.5153082970032;1928.8663785167882
75;128;73;Pima;75;76;1281;1.880433440208435;38.17564392089844;0.1861233115196228;0.04662281274795532;0;0;20;24;0.5;2399.450383180876;2147.700682419532
74;128;73;Pima;74;75;1199;1.945185899734497;39.577980041503906;0.18672560155391693;0.04222780093550682;0;0;36;17;0.5;2198.9573029907438;2033.078337067629
74;128;73;Pico;74;75;499;1.7466267347335815;18.156312942504883;0.5166143178939819;0.13213807344436646;27;0;17;31;0.75;1171.257914728081;1673.7349651809675
73;128;73;Pima;73;74;1320;1.8034749031066895;36.740909576416016;0.18510815501213074;0.045054517686367035;0;0;21;18;0.5;2502.0189269084326;2191.4199008664777
73;128;73;Pico;73;74;547;1.6179695129394531;16.385740280151367;0.5006588101387024;0.13268685340881348;24;0;19;14;0.75;919.505697532011;1871.9027888040541
72;128;73;Pico;72;73;586;1.6911126375198364;16.20819091796875;0.5078972578048706;0.13970746099948883;23;0;17;12;0.75;1032.587608314698;2043.985398940547
72;128;73;Pima;72;73;1295;1.7927006483078003;35.48494338989258;0.18298006057739258;0.045252736657857895;0;0;21;20;0.5;2286.1195917864898;2233.9678146864935
71;128;73;Potr;71;72;87;2.213137626647949;14.126437187194824;0.9577990174293518;0.23872971534729004;4;0;3;10;0.8;37.9749128850264;71.21360249983269
71;128;73;Pima;71;72;1380;1.744537115097046;36.68840408325195;0.18241605162620544;0.03913397714495659;0;0;28;20;0.5;2511.4554058686167;2220.06949701591
71;128;73;Pico;71;72;480;1.8346233367919922;17.768749237060547;0.5359498858451843;0.13900798559188843;7;0;30;9;0.75;1134.7167189566276;1945.638604875829
70;128;73;Pima;70;71;1183;1.8168150186538696;36.72527313232422;0.18329207599163055;0.04527607560157776;0;0;18;21;0.5;1963.858791167663;1873.3234932077655
70;128;73;Pico;70;71;474;1.7075023651123047;16.888185501098633;0.5121429562568665;0.14514654874801636;0;0;15;14;0.75;892.8602071478432;1700.902735412202
69;128;73;Pico;69;70;567;1.5069537162780762;15.442680358886719;0.47422367334365845;0.13345560431480408;46;0;20;17;0.75;747.944676396101;1693.0754570331767
69;128;73;Pima;69;70;1187;1.9117233753204346;37.32434844970703;0.18821865320205688;0.053999196738004684;0;0;23;21;0.5;2144.557505130138;2007.6966171189897
68;128;73;Pima;68;69;1144;1.8304040431976318;35.17657470703125;0.1825556457042694;0.050412487238645554;0;0;18;19;0.5;1890.9013989157113;1986.1768640756557
68;128;73;Pico;68;69;538;1.6953413486480713;16.234201431274414;0.5054998397827148;0.14783383905887604;0;0;21;13;0.75;974.6500594463846;1976.1944363937193
67;128;73;Pima;67;68;1148;1.7982860803604126;35.202091217041016;0.18159158527851105;0.04957568645477295;0;0;26;21;0.5;1926.0879952817072;1958.2562018214546
67;128;73;Pico;67;68;493;1.733337163925171;16.971601486206055;0.5176177620887756;0.14672061800956726;0;0;18;14;0.75;1065.905788947665;1774.60651900531
66;128;73;Pima;66;67;1135;1.9500811100006104;37.45198059082031;0.1889304220676422;0.06773152202367783;0;0;22;38;0.5;2241.526354829597;1958.3856265855113
66;128;73;Pico;66;67;465;1.7514890432357788;17.073118209838867;0.5149885416030884;0.16907595098018646;0;0;28;23;0.75;1097.0866735436587;1921.2414203372045
65;128;73;Pico;65;66;475;1.9419031143188477;18.507368087768555;0.5383444428443909;0.18656311929225922;0;0;24;18;0.75;1262.7002378808613;2019.5594123817532
65;128;73;Pima;65;66;1116;1.8120172023773193;36.8449821472168;0.18447983264923096;0.07120439410209656;0;0;26;12;0.5;2164.8616727202434;2012.4297897584518
65;128;73;Potr;65;66;50;2.166152000427246;15.119999885559082;0.9338286519050598;0.2420625537633896;5;0;2;6;0.8;24.066327376951516;35.37542410523
64;128;73;Pico;64;65;494;1.8262866735458374;18.066801071166992;0.5207882523536682;0.17882917821407318;0;0;22;13;0.75;1197.3592625702283;2076.4709901093956
64;128;73;Pima;64;65;1043;1.8330458402633667;37.466922760009766;0.1844213306903839;0.06744035333395004;0;0;24;26;0.5;1806.65811989683;1852.7743413629744
63;128;73;Pico;63;64;528;1.7740741968154907;17.198863983154297;0.5028674006462097;0.16670934855937958;8;0;18;34;0.75;955.6104166725886;1945.822001042269
63;128;73;Pima;63;64;1063;1.6671454906463623;34.60301208496094;0.1769394427537918;0.07059375941753387;0;0;37;22;0.5;1592.3851291581157;1966.4666925715314
62;128;73;Pima;62;63;972;1.7643181085586548;34.03189468383789;0.17770645022392273;0.0756179466843605;0;0;27;30;0.5;1389.151744299763;1852.2441442350137
62;128;73;Pico;62;63;565;1.6270204782485962;15.803540229797363;0.4759581387042999;0.15733680129051208;6;0;27;26;0.75;688.4079010117615;1959.9724835757484
61;128;73;Pico;61;62;577;1.6670098304748535;16.365684509277344;0.4818480610847473;0.1557847261428833;14;0;24;35;0.75;810.8253840719397;1996.8644079427838
61;128;73;Pima;61;62;1038;1.6298189163208008;33.42292785644531;0.17331627011299133;0.07203009724617004;0;0;37;16;0.5;1379.6775721291035;1988.6030405642114
60;128;73;Pima;60;61;1032;1.6711090803146362;32.19282913208008;0.17349065840244293;0.07645047456026077;0;0;45;15;0.5;1340.7292332120476;2072.390828391415
60;128;73;Pico;60;61;652;1.553267478942871;14.941718101501465;0.4577023684978485;0.14309939742088318;48;0;21;45;0.75;723.0029671979393;2013.608559635215
59;128;73;Pico;59;60;601;1.5627529621124268;15.246255874633789;0.4573095142841339;0.1407889872789383;44;0;24;41;0.75;656.167324326729;1856.0120612650485
59;128;73;Pima;59;60;1034;1.6010926961898804;32.55802536010742;0.17075465619564056;0.07359477132558823;0;0;35;18;0.5;1245.2441357605617;1926.5092523150179
58;128;73;Pima;58;59;1013;1.5232117176055908;28.517274856567383;0.16307421028614044;0.07259310036897659;0;0;31;20;0.5;988.9935968171185;1891.3870753575359
58;128;73;Pico;58;59;650;1.4423208236694336;13.829230308532715;0.44417861104011536;0.1327061802148819;51;0;20;28;0.75;562.2257220159307;1781.140795004591
57;128;73;Pima;57;58;1196;1.7324206829071045;36.698997497558594;0.18158705532550812;0.06334005296230316;0;0;19;20;0.5;1964.1423402042954;1987.1373589481407
57;128;73;Pico;57;58;498;2.031804084777832;18.74899673461914;0.5505111813545227;0.1933550387620926;0;0;18;18;0.75;1501.7806071862449;2152.272702210268
56;128;73;Pico;56;57;488;1.9935320615768433;19.01229476928711;0.5483667254447937;0.18770255148410797;0;0;29;26;0.75;1508.403720760648;2178.834862553389
56;128;73;Pima;56;57;1173;1.8933987617492676;38.39812469482422;0.1871809959411621;0.065579354763031;0;0;34;30;0.5;2248.5428887477815;2020.700290055317
55;128;73;Pima;55;56;1267;1.6825659275054932;37.18547821044922;0.17958766222000122;0.0637546256184578;0;0;30;18;0.5;2027.7458363986805;2154.512184512517
55;128;73;Pico;55;56;484;2.1122329235076904;19.952478408813477;0.5603455901145935;0.19810044765472412;0;0;19;30;0.75;1548.1122051158582;2123.6736739881244
54;128;73;Potr;54;55;522;1.4369480609893799;9.685823440551758;0.7666330337524414;0.19323411583900452;28;0;13;40;0.8;74.78229819286057;32.64857141346984
54;128;73;Pima;54;55;2087;1.7142558097839355;30.666507720947266;0.17248184978961945;0.07890301197767258;68;0;54;39;0.5;3742.772868596667;3526.9624156583623
53;128;73;Pima;53;54;1983;1.7408337593078613;30.42007064819336;0.16681824624538422;0.07761119306087494;73;0;38;70;0.5;2772.2707359671094;3308.710427126563
53;128;73;Potr;53;54;452;1.4155772924423218;9.681415557861328;0.765704870223999;0.19957216084003448;30;0;20;28;0.8;67.57637865374662;45.20853969332555
52;128;73;Potr;52;53;650;1.4830273389816284;9.826153755187988;0.7695308923721313;0.19706465303897858;43;0;32;42;0.8;99.0321517873281;56.00363946484369
52;128;73;Pima;52;53;1947;1.759953260421753;30.835643768310547;0.16930754482746124;0.07817965000867844;61;0;58;53;0.5;2863.0337350111713;3525.327270711289
51;128;73;Pima;51;52;1881;1.7268952131271362;29.179691314697266;0.16476798057556152;0.07800857722759247;59;0;18;88;0.5;2835.906626034873;2713.372583541251
50;128;73;Pima;50;51;1934;1.6889086961746216;28.484487533569336;0.1640826165676117;0.0763353779911995;71;0;34;57;0.5;2648.623074380576;3329.2211612719675
50;128;73;Potr;50;51;470;1.4673150777816772;9.37872314453125;0.769823431968689;0.2096681445837021;25;0;27;24;0.8;64.02126989336479;37.3400045910535
49;128;73;Pima;49;50;1986;1.7101097106933594;29.24773406982422;0.16678327322006226;0.07821056246757507;37;0;16;63;0.5;3151.4120585219825;2840.3495054043087
48;128;73;Pima;48;49;2026;1.6730848550796509;29.568607330322266;0.16766265034675598;0.07734442502260208;61;0;52;30;0.5;3046.712975163039;3487.284111631974
48;128;73;Potr;48;49;523;1.4380223751068115;9.252389907836914;0.764356255531311;0.1938612461090088;30;0;19;40;0.8;73.80895740825817;32.029370178412776
47;128;73;Pima;47;48;2022;1.8230019807815552;30.329376220703125;0.17872072756290436;0.08699463307857513;0;0;28;47;0.5;4513.882218814292;3078.032581554823
46;128;73;Pima;46;47;1888;1.5799006223678589;26.183792114257812;0.15673476457595825;0.0745692253112793;67;0;15;71;0.5;2313.590981772135;2780.8953830482646
45;128;73;Pima;45;46;1951;1.6913175582885742;27.641721725463867;0.16488972306251526;0.0801292285323143;65;0;20;69;0.5;3057.2192674477647;2935.4658543598293
44;128;73;Pima;44;45;2049;1.7565395832061768;29.367984771728516;0.17276455461978912;0.08213844150304794;35;0;14;50;0.5;3933.5541889363576;3001.846256451235
43;128;73;Pima;43;44;1848;1.5960798263549805;27.127164840698242;0.15880374610424042;0.07426673173904419;75;0;41;61;0.5;2127.732612783385;3084.5292238630127
43;128;73;Potr;43;44;442;1.418304443359375;8.932126998901367;0.7573035955429077;0.20659039914608002;31;0;28;26;0.8;54.799162745341896;43.49179983586548
42;128;73;Pima;42;43;2000;1.6738983392715454;28.76099967956543;0.16852988302707672;0.07941380888223648;57;0;44;44;0.5;3202.315811790723;3380.6441905246406
42;128;73;Potr;42;43;460;1.431254267692566;9.063043594360352;0.7681534290313721;0.2033032774925232;34;0;10;34;0.8;68.74302086713881;24.21329939472276
41;128;73;Pima;41;42;1938;1.638739824295044;28.008255004882812;0.16191063821315765;0.07649356126785278;67;0;21;86;0.5;2623.7655580383926;2735.9558864531205
40;128;73;Potr;40;41;418;1.357161045074463;8.533493041992188;0.7347841262817383;0.19471383094787598;38;0;29;19;0.8;44.055828294047274;37.1091674017749
40;128;73;Pima;40;41;1832;1.6373310089111328;27.70414924621582;0.16096967458724976;0.07473713159561157;49;0;41;69;0.5;2288.937178476343;3055.614370243223
39;128;73;Pima;39;40;1830;1.6104063987731934;26.365026473999023;0.15873511135578156;0.0761876106262207;27;0;15;68;0.5;2236.913453471086;2791.275078489228
38;128;73;Pima;38;39;1830;1.5428290367126465;25.59453582763672;0.15504473447799683;0.07335985451936722;50;0;15;63;0.5;2131.206417907543;2720.099898849313
37;128;73;Potr;37;38;370;1.3404104709625244;8.416215896606445;0.7260488271713257;0.19663619995117188;43;0;16;15;0.8;42.184323478858545;23.915232745135697
37;128;73;Pima;37;38;1876;1.5618001222610474;27.03358268737793;0.15717434883117676;0.07376495748758316;70;0;21;59;0.5;2150.2257632873398;3009.0176198261556
36;128;73;Pima;36;37;1836;1.5880807638168335;26.53812599182129;0.15766699612140656;0.07529344409704208;57;0;26;56;0.5;2099.4059467263414;3052.146412968718
36;128;73;Potr;36;37;370;1.4726015329360962;8.829730033874512;0.7649405002593994;0.20804715156555176;30;0;23;14;0.8;55.077436731533446;35.66867281371374
35;128;73;Pima;35;36;1851;1.6236004829406738;26.186386108398438;0.16104622185230255;0.0785052552819252;34;0;15;54;0.5;2583.9568039091755;2856.958414496712
34;128;73;Pima;34;35;2006;1.6533551216125488;27.2622127532959;0.16437651216983795;0.08194098621606827;46;0;14;62;0.5;3012.834909847072;3030.784775764086
33;128;73;Pima;33;34;2114;1.6525824069976807;26.340585708618164;0.16631001234054565;0.08400589227676392;61;0;10;40;0.5;3438.3284821678076;3180.0151880954145
32;128;73;Pima;32;33;1922;1.6602956056594849;26.519771575927734;0.1670796424150467;0.08700069040060043;70;0;17;56;0.5;3171.92561998281;2796.291257534743
31;128;73;Pima;31;32;2096;1.7561371326446533;26.27719497680664;0.1699012666940689;0.08957691490650177;48;0;21;36;0.5;3645.7657774912436;3246.6855497436563
30;128;73;Pima;30;31;1782;1.3318819999694824;21.681257247924805;0.14316034317016602;0.0717681422829628;60;0;12;36;0.5;1412.7646623028093;2578.419743308368
29;128;73;Pima;29;30;1917;1.5944136381149292;24.977569580078125;0.1598648577928543;0.0817912369966507;78;0;30;50;0.5;2665.8273404661386;2849.286012795795
28;128;73;Pima;28;29;2016;1.752061128616333;26.432043075561523;0.17063254117965698;0.09229662269353867;68;0;19;43;0.5;3593.9690438475322;3092.1478540377607
27;128;73;Pima;27;28;2023;1.750196933746338;26.244192123413086;0.17040756344795227;0.09211748093366623;57;0;21;46;0.5;3629.1474764520913;3043.1687189695435
26;128;73;Pima;26;27;1781;1.5588860511779785;25.184165954589844;0.15605272352695465;0.07928720116615295;54;0;18;63;0.5;2101.6340589367906;2690.699769094682
25;128;73;Pima;25;26;1990;1.6771379709243774;26.095478057861328;0.16459564864635468;0.08567649871110916;45;0;11;44;0.5;3080.4737581936115;3152.5277806546183
24;128;73;Pima;24;25;1840;1.5197019577026367;24.00054359436035;0.15368616580963135;0.0796164870262146;50;0;20;66;0.5;1995.3031664247765;2834.684166510829
23;128;73;Pima;23;24;1871;1.5291324853897095;24.413148880004883;0.15488354861736298;0.08001293987035751;55;0;22;56;0.5;2087.4151521071794;2928.1553583245436
22;128;73;Pima;22;23;1789;1.5440452098846436;24.141979217529297;0.15607692301273346;0.08139898627996445;47;0;18;54;0.5;2117.814170670148;2774.7327076795973
21;128;73;Pima;21;22;1809;1.509802222251892;23.740739822387695;0.15341584384441376;0.07939217239618301;57;0;12;53;0.5;2038.3486990415126;2783.278597426204
20;128;73;Pima;20;21;1856;1.4984031915664673;23.622844696044922;0.15261970460414886;0.0785447508096695;50;0;19;52;0.5;1902.6869326794103;2859.9238328823385
19;128;73;Pima;19;20;1909;1.5754692554473877;24.696699142456055;0.15699231624603271;0.08286071568727493;59;0;11;51;0.5;2388.053557818753;2944.5611597938596
18;128;73;Pima;18;19;1893;1.5540428161621094;24.320655822753906;0.15750239789485931;0.08280454576015472;50;0;19;43;0.5;2292.9765238918126;2922.443956295394
17;128;73;Pima;17;18;1951;1.677464485168457;25.699129104614258;0.1655234694480896;0.08753535896539688;54;0;22;50;0.5;3064.861988186042;3123.2797701910613
16;128;73;Pima;16;17;1735;1.4129681587219238;22.832277297973633;0.1481318324804306;0.07534528523683548;52;0;20;60;0.5;1560.137534549521;2544.673556040548
15;128;73;Pima;15;16;1873;1.5810424089431763;24.799253463745117;0.1594865322113037;0.08331946283578873;40;0;20;55;0.5;2449.4270867216255;2891.909645221615
14;128;73;Pima;14;15;1830;1.5731717348098755;24.644262313842773;0.15811537206172943;0.08216162770986557;34;0;19;43;0.5;2358.93881176356;2906.900032292881
13;128;73;Pima;13;14;1979;1.7003391981124878;25.894895553588867;0.1671556979417801;0.08977199345827103;46;0;18;58;0.5;3123.9010481872006;3135.8433643963854
12;128;73;Pima;12;13;1995;1.7339222431182861;25.790977478027344;0.16817143559455872;0.09108250588178635;41;0;19;51;0.5;3179.603930421742;3111.4150974330905
11;128;73;Pima;11;12;2080;1.7813389301300049;27.489904403686523;0.17363841831684113;0.09307044744491577;52;0;19;45;0.5;4042.9137769336585;3117.537676565602
10;128;73;Pima;10;11;1821;1.5328395366668701;24.21636390686035;0.15403857827186584;0.08014611154794693;59;0;19;68;0.5;2084.3471567882334;2789.290193346166
9;128;73;Pima;9;10;1844;1.5218666791915894;24.36117172241211;0.15441769361495972;0.08023016899824142;51;0;17;49;0.5;2105.7214624004373;2875.553299464492
8;128;73;Pima;8;9;1964;1.593795895576477;27.444501876831055;0.16547313332557678;0.08425986021757126;44;0;53;37;0.5;2696.0479724790057;3538.3836187320844
8;128;73;Potr;8;9;596;1.3996130228042603;9.855704307556152;0.7525776624679565;0.183014914393425;48;0;26;39;0.8;75.37582139544404;38.49766785457231
7;128;73;Potr;7;8;432;1.3799859285354614;9.592592239379883;0.7419288158416748;0.17839735746383667;30;0;12;20;0.8;48.47332558499116;22.393730738176274
7;128;73;Pima;7;8;1893;1.5833029747009277;26.76280975341797;0.1602638214826584;0.0823284238576889;50;0;37;52;0.5;2376.73806812359;3250.3206351185236
6;128;73;Pima;6;7;1773;1.5037047863006592;24.238014221191406;0.1526019424200058;0.07932541519403458;74;0;16;49;0.5;1890.8449005852328;2673.168461578673
5;128;73;Pima;5;6;1956;1.617235779762268;25.5408992767334;0.16054710745811462;0.08442738652229309;61;0;20;55;0.5;2720.328421878725;3046.2871015145292
4;128;73;Pima;4;5;1901;1.6335234642028809;25.66070556640625;0.16073015332221985;0.08584222942590714;52;0;13;53;0.5;2587.1655116743586;2931.932802885263
3;128;73;Pima;3;4;1863;1.5496488809585571;24.900161743164062;0.15655425190925598;0.08177696913480759;54;0;12;61;0.5;2202.0584430109748;2790.537077920319
2;128;73;Pima;2;3;1870;1.5624722242355347;25.05187225341797;0.15761515498161316;0.08238465338945389;65;0;14;63;0.5;2355.3963834140523;2787.9082521087835
1;128;73;Pima;1;2;1859;1.57515549659729;24.8267879486084;0.15793055295944214;0.08399176597595215;67;0;15;55;0.5;2399.500619337444;2875.2064157910077
0;128;73;Pima;0;1;1938;1.609386920928955;26.425697326660156;0.16142822802066803;0.08418626338243484;64;0;17;65;0.5;2673.9187816325834;2921.7096721719295
89;128;74;Pico;89;90;541;1.9741827249526978;17.870609283447266;0.5389003157615662;0.1572001427412033;0;0;32;20;0.75;1191.0510018619048;2134.797062332762
89;128;74;Pima;89;90;1098;1.7643990516662598;34.67577362060547;0.180915966629982;0.05990458279848099;0;0;24;18;0.5;1652.20354316187;1931.0391257668773
88;128;74;Pima;88;89;997;1.6242035627365112;30.4212646484375;0.16822361946105957;0.0846487432718277;42;0;40;17;0.5;1050.3745277024286;1914.6518462438034
88;128;74;Pico;88;89;629;1.516981840133667;14.858505249023438;0.4595765769481659;0.14968770742416382;0;0;29;40;0.75;595.0037474583734;1982.487517882777
87;128;74;Pima;87;88;1069;1.8943589925765991;39.39756774902344;0.18663758039474487;0.024610988795757294;0;0;29;11;0.5;1888.3771759976582;1785.236512164171
87;128;74;Pico;87;88;463;1.9126858711242676;18.976242065429688;0.5370098948478699;0.09184480458498001;0;0;55;24;0.75;1020.8876545113078;1791.030839316549
86;128;74;Pico;86;87;543;1.4676955938339233;15.167587280273438;0.47424620389938354;0.09065228700637817;0;0;28;6;0.75;556.0800027667459;1557.454929467746
86;128;74;Pima;86;87;1155;1.8297587633132935;36.49264144897461;0.1835447996854782;0.03560928255319595;0;0;17;13;0.5;1911.1667984406608;1898.2059741919227
85;128;74;Pima;85;86;1166;1.93547523021698;39.81389236450195;0.1898682564496994;0.030884021893143654;0;0;23;17;0.5;2220.2188294768384;1873.3140452449265
85;128;74;Pico;85;86;526;1.6988394260406494;17.7319393157959;0.509242832660675;0.09225443005561829;0;0;41;18;0.75;962.8884266520387;1794.4492333389899
84;128;74;Pico;84;85;451;1.835890531539917;19.23725128173828;0.5311518311500549;0.09150688350200653;0;0;52;31;0.75;1095.9160044154935;1661.3430397648217
84;128;74;Pima;84;85;1252;1.7349438667297363;39.30431365966797;0.18216337263584137;0.023850930854678154;0;0;35;11;0.5;2144.6813283030538;1943.623502739023
83;128;74;Pico;83;84;480;1.8305943012237549;19.227083206176758;0.532625138759613;0.09169099479913712;0;0;38;11;0.75;1185.1492482118183;1753.9414956516546
83;128;74;Pima;83;84;1281;1.9729385375976562;41.7330207824707;0.1908412128686905;0.026531264185905457;0;0;19;11;0.5;2569.1107648786933;1958.8968518143295
82;128;74;Pima;82;83;1242;1.627018928527832;38.85829162597656;0.1790691316127777;0.02274048700928688;0;0;43;2;0.5;2113.2134986736583;1833.255366574077
82;128;74;Potr;82;83;51;2.209717035293579;16.52941131591797;0.9660497307777405;0.170895054936409;0;0;2;6;0.8;29.51216335586132;29.990963617485974
82;128;74;Pico;82;83;334;1.9682674407958984;19.928144454956055;0.5452942848205566;0.09227946400642395;0;0;48;31;0.75;871.3489645316527;1267.6796708034824
81;128;74;Pico;81;82;522;1.7394787073135376;16.75287437438965;0.5175650119781494;0.09721408784389496;0;0;43;10;0.75;850.7618514605872;1902.5893711206907
81;128;74;Pima;81;82;1254;1.8340283632278442;36.885963439941406;0.18431662023067474;0.02878165990114212;0;0;23;19;0.5;2188.5641593978416;1997.6182165060923
80;128;74;Pico;80;81;438;1.6900599002838135;17.63241958618164;0.5150664448738098;0.08582130819559097;0;0;63;6;0.75;858.1745425835244;1687.5042975955073
80;128;74;Pima;80;81;1295;1.833924651145935;39.295753479003906;0.18834607303142548;0.028660854324698448;0;0;22;20;0.5;2566.6850515310675;1895.5288056562335
80;128;74;Potr;80;81;54;2.131103992462158;14.981481552124023;0.9353855848312378;0.1809651404619217;0;0;2;3;0.8;25.289883450610006;43.098451881680994
79;128;74;Pico;79;80;585;1.7043166160583496;16.569231033325195;0.5121078491210938;0.09292261302471161;0;0;27;6;0.75;911.6600262826612;1968.5199814162143
79;128;74;Pima;79;80;1336;1.7507967948913574;36.18937301635742;0.184410959482193;0.02997591905295849;0;0;22;8;0.5;2449.340981786869;2042.3046351007135
78;128;74;Pico;78;79;464;1.7792770862579346;17.55172348022461;0.5276131629943848;0.09578031301498413;0;0;41;7;0.75;946.3623600405388;1709.3365297582584
78;128;74;Pima;78;79;1298;1.9274815320968628;39.352081298828125;0.18973439931869507;0.028100093826651573;0;0;19;18;0.5;2741.1219438298017;1876.3257318044634
77;128;74;Pima;77;78;1242;1.9607348442077637;38.54025650024414;0.19051030278205872;0.02932991459965706;0;0;16;9;0.5;2533.8329216487837;1913.9402360172726
77;128;74;Pico;77;78;523;1.6870396137237549;16.879541397094727;0.5141165256500244;0.09240984171628952;0;0;28;4;0.75;899.026258100727;1759.0604787153227
76;128;74;Pima;76;77;1208;1.8734177350997925;37.893211364746094;0.18734969198703766;0.02892625518143177;0;0;15;9;0.5;2313.0827689116386;1831.1089818757057
76;128;74;Pico;76;77;528;1.7576478719711304;17.20833396911621;0.5218042135238647;0.09450733661651611;0;0;26;5;0.75;1076.1966897908574;1813.0528889138964
75;128;74;Pico;75;76;535;1.683964729309082;17.454206466674805;0.5168430209159851;0.0910252258181572;0;0;42;5;0.75;1069.8849616667605;1924.4224341417873
75;128;74;Pima;75;76;1248;1.879728078842163;38.91345977783203;0.18702533841133118;0.028227753937244415;0;0;13;11;0.5;2357.010524143462;1929.4532963482166
74;128;74;Pima;74;75;1147;1.9186277389526367;40.10200500488281;0.1864243745803833;0.027190664783120155;0;0;22;24;0.5;2077.0942763532803;1767.2358756864965
74;128;74;Pico;74;75;450;1.7656770944595337;18.671112060546875;0.5269937515258789;0.09635269641876221;0;0;31;18;0.75;1092.4960353238919;1548.9173124827403
73;128;74;Pima;73;74;1275;1.8029754161834717;37.442352294921875;0.18593202531337738;0.03206005319952965;0;0;24;16;0.5;2439.932341035361;1967.1511204607323
73;128;74;Pico;73;74;515;1.7324342727661133;17.429126739501953;0.5228056311607361;0.10147053003311157;0;0;29;3;0.75;964.6302032544371;1851.119585940849
72;128;74;Pico;72;73;549;1.791441798210144;17.143898010253906;0.5272781848907471;0.10316623002290726;0;0;32;5;0.75;1021.3061490692794;1936.670809996277
72;128;74;Pima;72;73;1266;1.7968254089355469;36.23538589477539;0.18392017483711243;0.031803008168935776;0;0;11;15;0.5;2252.9684082676313;1996.1545362466882
71;128;74;Potr;71;72;77;2.214108467102051;14.53246784210205;0.9699711203575134;0.19430886209011078;0;0;1;9;0.8;34.166655322466084;54.30917026430127
71;128;74;Pima;71;72;1337;1.750417947769165;37.46596908569336;0.18328998982906342;0.030621347948908806;0;0;26;14;0.5;2490.862704835775;2052.5872895666544
71;128;74;Pico;71;72;446;1.9527385234832764;18.773542404174805;0.555916428565979;0.11197073757648468;0;0;28;7;0.75;1158.4011658005163;1822.980599114875
70;128;74;Pima;70;71;1147;1.8155028820037842;37.42720031738281;0.18404175341129303;0.03248623386025429;0;0;15;17;0.5;1970.847065765145;1809.8298713229822
70;128;74;Pico;70;71;438;1.8189221620559692;17.8926944732666;0.5357959866523743;0.10623873025178909;0;0;28;8;0.75;902.5227695374115;1581.5408086628938
69;128;74;Pico;69;70;536;1.581109642982483;16.257463455200195;0.49326279759407043;0.09691686183214188;0;0;23;8;0.75;782.5462657626751;1715.7584827470664
69;128;74;Pima;69;70;1144;1.912693738937378;38.039337158203125;0.1892753690481186;0.03708672523498535;0;0;20;17;0.5;2120.5391140684264;1839.3849745774112
68;128;74;Pima;68;69;1111;1.8370451927185059;35.93699264526367;0.18375273048877716;0.03356003016233444;0;0;17;15;0.5;1842.0686218722715;1806.3815398786192
68;128;74;Pico;68;69;495;1.7829880714416504;17.113130569458008;0.5262152552604675;0.10433600097894669;0;0;33;10;0.75;935.063982673421;1741.1953719586056
67;128;74;Pima;67;68;1123;1.804580807685852;35.975955963134766;0.18275712430477142;0.032311346381902695;0;0;7;11;0.5;1881.95438055652;1716.4406847715056
67;128;74;Pico;67;68;460;1.828097939491272;17.84347915649414;0.5383421182632446;0.10413601249456406;0;0;24;9;0.75;1080.03452512749;1591.9449591145628
66;128;74;Pima;66;67;1089;1.9392046928405762;38.033058166503906;0.18990406394004822;0.04203770309686661;0;0;14;23;0.5;2180.5592282131847;1708.9999813984825
66;128;74;Pico;66;67;437;1.8376235961914062;17.885583877563477;0.5344533920288086;0.1230030506849289;0;0;18;10;0.75;1090.0459514830568;1604.8240725621524
65;128;74;Pico;65;66;438;2.0286858081817627;19.251142501831055;0.5568774938583374;0.13708297908306122;0;0;23;13;0.75;1231.065458930676;1709.661542423805
65;128;74;Pima;65;66;1068;1.8126907348632812;37.491573333740234;0.1860819309949875;0.044872649013996124;0;0;22;21;0.5;2080.2607935762935;1642.1183486102423
65;128;74;Potr;65;66;43;2.0650906562805176;15.023255348205566;0.9192690253257751;0.20016226172447205;1;0;2;6;0.8;19.326864012026913;29.881186143348316
64;128;74;Pico;64;65;455;1.9258885383605957;18.982418060302734;0.5431966185569763;0.1328752189874649;0;0;27;12;0.75;1182.863861422562;1739.374243970803
64;128;74;Pima;64;65;1008;1.841504454612732;38.17757797241211;0.1859714835882187;0.04473591595888138;0;0;19;16;0.5;1744.8944038687675;1606.969063865501
63;128;74;Pico;63;64;489;1.8229485750198364;17.807771682739258;0.5173980593681335;0.1433122307062149;0;0;15;24;0.75;878.1289702637882;1717.4011056001286
63;128;74;Pima;63;64;1015;1.6841896772384644;35.28670120239258;0.1788143515586853;0.056950364261865616;0;0;32;16;0.5;1575.3828104367192;1800.3191509676574
62;128;74;Pima;62;63;922;1.7725155353546143;34.506507873535156;0.1787869930267334;0.06836669892072678;1;0;28;21;0.5;1342.9103921698022;1701.926794579677
